FOLDER,ELEMENT,ATTRIBUTE,,,,,,,,
default,Logic block IMMM,cpSupplyTrfStation,None,,,,,,,
default,Logic block IMMM,cpZone,None,,,,,,,
default,Logic block IMMM,dat_src,None,,,,,,,
default,Logic block IMMM,dataExtUnit,None,,,,,,,
default,Logic block IMMM,fold_id,None,,,,,,,
default,Logic block IMMM,for_name,None,,,,,,,
default,Logic block IMMM,gnrl_modby,None,,,,,,,
default,Logic block IMMM,gnrl_modif,None,,,,,,,
default,Logic block IMMM,iSchemeStatus,None,,,,,,,
default,Logic block IMMM,iout,None,,,,,,,
default,Logic block IMMM,loc_name,None,,,,,,,
default,Logic block IMMM,outserv,ON,,,,,,,
default,Logic block IMMM,pSwitch,None,,,,,,,
default,Logic block IMMM,root_id,None,,,,,,,
default,Logic block IMMM,typ_id,None,,,,,,,
default,Logic block IeM,AttributeType,None,,,,,,,
default,Logic block IeM,cDisplayName,None,,,,,,,
default,Logic block IeM,cUserDefIndex,None,,,,,,,
default,Logic block IeM,charact,None,,,,,,,
default,Logic block IeM,chr_name,None,,,,,,,
default,Logic block IeM,ciDist,None,,,,,,,
default,Logic block IeM,ciDistAll,None,,,,,,,
default,Logic block IeM,ciDistAllRoot,None,,,,,,,
default,Logic block IeM,ciDistRoot,None,,,,,,,
default,Logic block IeM,ciEarthed,None,,,,,,,
default,Logic block IeM,ciEnergized,None,,,,,,,
default,Logic block IeM,ciLater,None,,,,,,,
default,Logic block IeM,ciOutaged,None,,,,,,,
default,Logic block IeM,cpArea,None,,,,,,,
default,Logic block IeM,cpBranch,None,,,,,,,
default,Logic block IeM,cpFeed,None,,,,,,,
default,Logic block IeM,cpGrid,None,,,,,,,
default,Logic block IeM,cpHeadFold,None,,,,,,,
default,Logic block IeM,cpMeteostat,None,,,,,,,
default,Logic block IeM,cpOperator,None,,,,,,,
default,Logic block IeM,cpOwner,None,,,,,,,
default,Logic block IeM,cpSite,None,,,,,,,
default,Logic block IeM,cpSubstat,None,,,,,,,
default,Logic block IeM,cpSupplySubstation,None,,,,,,,
default,Logic block IeM,cpSupplyTransformer,None,,,,,,,
default,Logic block IeM,cpSupplyTrfStation,None,,,,,,,
default,Logic block IeM,cpZone,None,,,,,,,
default,Logic block IeM,dat_src,None,,,,,,,
default,Logic block IeM,dataExtUnit,None,,,,,,,
default,Logic block IeM,fold_id,None,,,,,,,
default,Logic block IeM,for_name,None,,,,,,,
default,Logic block IeM,gnrl_modby,None,,,,,,,
default,Logic block IeM,gnrl_modif,None,,,,,,,
default,Logic block IeM,iSchemeStatus,None,,,,,,,
default,Logic block IeM,iout,None,,,,,,,
default,Logic block IeM,loc_name,None,,,,,,,
default,Logic block IeM,outserv,ON,,,,,,,
default,Logic block IeM,pSwitch,None,,,,,,,
default,Logic block IeM,root_id,None,,,,,,,
default,Logic block IeM,typ_id,None,,,,,,,
default,Logic block IeMM,AttributeType,None,,,,,,,
default,Logic block IeMM,cDisplayName,None,,,,,,,
default,Logic block IeMM,cUserDefIndex,None,,,,,,,
default,Logic block IeMM,charact,None,,,,,,,
default,Logic block IeMM,chr_name,None,,,,,,,
default,Logic block IeMM,ciDist,None,,,,,,,
default,Logic block IeMM,ciDistAll,None,,,,,,,
default,Logic block IeMM,ciDistAllRoot,None,,,,,,,
default,Logic block IeMM,ciDistRoot,None,,,,,,,
default,Logic block IeMM,ciEarthed,None,,,,,,,
default,Logic block IeMM,ciEnergized,None,,,,,,,
default,Logic block IeMM,ciLater,None,,,,,,,
default,Logic block IeMM,ciOutaged,None,,,,,,,
default,Logic block IeMM,cpArea,None,,,,,,,
default,Logic block IeMM,cpBranch,None,,,,,,,
default,Logic block IeMM,cpFeed,None,,,,,,,
default,Logic block IeMM,cpGrid,None,,,,,,,
default,Logic block IeMM,cpHeadFold,None,,,,,,,
default,Logic block IeMM,cpMeteostat,None,,,,,,,
default,Logic block IeMM,cpOperator,None,,,,,,,
default,Logic block IeMM,cpOwner,None,,,,,,,
default,Logic block IeMM,cpSite,None,,,,,,,
default,Logic block IeMM,cpSubstat,None,,,,,,,
default,Logic block IeMM,cpSupplySubstation,None,,,,,,,
default,Logic block IeMM,cpSupplyTransformer,None,,,,,,,
default,Logic block IeMM,cpSupplyTrfStation,None,,,,,,,
default,Logic block IeMM,cpZone,None,,,,,,,
default,Logic block IeMM,dat_src,None,,,,,,,
default,Logic block IeMM,dataExtUnit,None,,,,,,,
default,Logic block IeMM,fold_id,None,,,,,,,
default,Logic block IeMM,for_name,None,,,,,,,
default,Logic block IeMM,gnrl_modby,None,,,,,,,
default,Logic block IeMM,gnrl_modif,None,,,,,,,
default,Logic block IeMM,iSchemeStatus,None,,,,,,,
default,Logic block IeMM,iout,None,,,,,,,
default,Logic block IeMM,loc_name,None,,,,,,,
default,Logic block IeMM,outserv,ON,,,,,,,
default,Logic block IeMM,pSwitch,None,,,,,,,
default,Logic block IeMM,root_id,None,,,,,,,
default,Logic block IeMM,typ_id,None,,,,,,,
default,Logic block IeMMM,AttributeType,None,,,,,,,
default,Logic block IeMMM,cDisplayName,None,,,,,,,
default,Logic block IeMMM,cUserDefIndex,None,,,,,,,
default,Logic block IeMMM,charact,None,,,,,,,
default,Logic block IeMMM,chr_name,None,,,,,,,
default,Logic block IeMMM,ciDist,None,,,,,,,
default,Logic block IeMMM,ciDistAll,None,,,,,,,
default,Logic block IeMMM,ciDistAllRoot,None,,,,,,,
default,Logic block IeMMM,ciDistRoot,None,,,,,,,
default,Logic block IeMMM,ciEarthed,None,,,,,,,
default,Logic block IeMMM,ciEnergized,None,,,,,,,
default,Logic block IeMMM,ciLater,None,,,,,,,
default,Logic block IeMMM,ciOutaged,None,,,,,,,
default,Logic block IeMMM,cpArea,None,,,,,,,
default,Logic block IeMMM,cpBranch,None,,,,,,,
default,Logic block IeMMM,cpFeed,None,,,,,,,
default,Logic block IeMMM,cpGrid,None,,,,,,,
default,Logic block IeMMM,cpHeadFold,None,,,,,,,
default,Logic block IeMMM,cpMeteostat,None,,,,,,,
default,Logic block IeMMM,cpOperator,None,,,,,,,
default,Logic block IeMMM,cpOwner,None,,,,,,,
default,Logic block IeMMM,cpSite,None,,,,,,,
default,Logic block IeMMM,cpSubstat,None,,,,,,,
default,Logic block IeMMM,cpSupplySubstation,None,,,,,,,
default,Logic block IeMMM,cpSupplyTransformer,None,,,,,,,
default,Logic block IeMMM,cpSupplyTrfStation,None,,,,,,,
default,Logic block IeMMM,cpZone,None,,,,,,,
default,Logic block IeMMM,dat_src,None,,,,,,,
default,Logic block IeMMM,dataExtUnit,None,,,,,,,
default,Logic block IeMMM,fold_id,None,,,,,,,
default,Logic block IeMMM,for_name,None,,,,,,,
default,Logic block IeMMM,gnrl_modby,None,,,,,,,
default,Logic block IeMMM,gnrl_modif,None,,,,,,,
default,Logic block IeMMM,iSchemeStatus,None,,,,,,,
default,Logic block IeMMM,iout,None,,,,,,,
default,Logic block IeMMM,loc_name,None,,,,,,,
default,Logic block IeMMM,outserv,ON,,,,,,,
default,Logic block IeMMM,pSwitch,None,,,,,,,
default,Logic block IeMMM,root_id,None,,,,,,,
default,Logic block IeMMM,typ_id,None,,,,,,,
default,Logic broken cond_dip,I1,None,,,,,,,
default,Logic broken cond_dip,I2,None,,,,,,,
default,Logic broken cond_dip,Inom,None,,,,,,,
default,Logic broken cond,AttributeType,None,,,,,,,
default,Logic broken cond,aDipset,None,,,,,,,
default,Logic broken cond,cDisplayName,None,,,,,,,
default,Logic broken cond,cUserDefIndex,None,,,,,,,
default,Logic broken cond,charact,None,,,,,,,
default,Logic broken cond,chr_name,None,,,,,,,
default,Logic broken cond,ciDist,None,,,,,,,
default,Logic broken cond,ciDistAll,None,,,,,,,
default,Logic broken cond,ciDistAllRoot,None,,,,,,,
default,Logic broken cond,ciDistRoot,None,,,,,,,
default,Logic broken cond,ciEarthed,None,,,,,,,
default,Logic broken cond,ciEnergized,None,,,,,,,
default,Logic broken cond,ciLater,None,,,,,,,
default,Logic broken cond,ciOutaged,None,,,,,,,
default,Logic broken cond,cpArea,None,,,,,,,
default,Logic broken cond,cpBranch,None,,,,,,,
default,Logic broken cond,cpFeed,None,,,,,,,
default,Logic broken cond,cpGrid,None,,,,,,,
default,Logic broken cond,cpHeadFold,None,,,,,,,
default,Logic broken cond,cpMeteostat,None,,,,,,,
default,Logic broken cond,cpOperator,None,,,,,,,
default,Logic broken cond,cpOwner,None,,,,,,,
default,Logic broken cond,cpSite,None,,,,,,,
default,Logic broken cond,cpSubstat,None,,,,,,,
default,Logic broken cond,cpSupplySubstation,None,,,,,,,
default,Logic broken cond,cpSupplyTransformer,None,,,,,,,
default,Logic broken cond,cpSupplyTrfStation,None,,,,,,,
default,Logic broken cond,cpZone,None,,,,,,,
default,Logic broken cond,dat_src,None,,,,,,,
default,Logic broken cond,dataExtUnit,None,,,,,,,
default,Logic broken cond,fold_id,None,,,,,,,
default,Logic broken cond,for_name,None,,,,,,,
default,Logic broken cond,gnrl_modby,None,,,,,,,
default,Logic broken cond,gnrl_modif,None,,,,,,,
default,Logic broken cond,iSchemeStatus,None,,,,,,,
default,Logic broken cond,iout,None,,,,,,,
default,Logic broken cond,loc_name,None,,,,,,,
default,Logic broken cond,outserv,ON,,,,,,,
default,Logic broken cond,pSwitch,None,,,,,,,
default,Logic broken cond,root_id,None,,,,,,,
default,Logic broken cond,sLogic,None,,,,,,,
default,Logic broken cond,sTripsig,None,,,,,,,
default,Logic broken cond,typ_id,None,,,,,,,
