FOLDER,ELEMENT,ATTRIBUTE,,,,
default,Toc Ph A,for_name,None,,,
default,Toc Ph A,gnrl_modby,None,,,
default,Toc Ph A,gnrl_modif,None,,,
default,Toc Ph A,iSchemeStatus,None,,,
default,Toc Ph A,iacceptblock,None,,,
default,Toc Ph A,idir,None,,,
default,Toc Ph A,loc_name,None,,,
default,Toc Ph A,minresptime,None,,,
default,Toc Ph A,outserv,None,,,
default,Toc Ph A,pcharac,Parameters/,Curve_A,use_setting,None
default,Toc Ph A,resetdis,None,,,
default,Toc Ph A,root_id,None,,,
default,Toc Ph A,typ_id,None,,,
default,Toc Ph A,udeftmax,None,,,
default,Toc Ph A,udeftmin,None,,,
default,Ioc Ph A,AttributeType,None,,,
default,Ioc Ph A,Ipset,Parameters/,Iinst_A,use_setting,None
default,Ioc Ph A,Ipsetr,None,,,
default,Ioc Ph A,Trelblock,None,,,
default,Ioc Ph A,Tset,None,,,
default,Ioc Ph A,cDisplayName,None,,,
default,Ioc Ph A,cTset,None,,,
default,Ioc Ph A,cUserDefIndex,None,,,
default,Ioc Ph A,c_sfansi,None,,,
default,Ioc Ph A,c_sfiec,None,,,
default,Ioc Ph A,c_type,None,,,
default,Ioc Ph A,calcuse,None,,,
default,Ioc Ph A,charact,None,,,
default,Ioc Ph A,chr_name,None,,,
default,Ioc Ph A,ciDist,None,,,
default,Ioc Ph A,ciDistAll,None,,,
default,Ioc Ph A,ciDistAllRoot,None,,,
default,Ioc Ph A,ciDistRoot,None,,,
default,Ioc Ph A,ciEarthed,None,,,
default,Ioc Ph A,ciEnergized,None,,,
default,Ioc Ph A,ciLater,None,,,
default,Ioc Ph A,ciOutaged,None,,,
default,Ioc Ph A,cpArea,None,,,
default,Ioc Ph A,cpBranch,None,,,
default,Ioc Ph A,cpFeed,None,,,
default,Ioc Ph A,cpGrid,None,,,
default,Ioc Ph A,cpHeadFold,None,,,
default,Ioc Ph A,cpMeteostat,None,,,
default,Ioc Ph A,cpOperator,None,,,
default,Ioc Ph A,cpOwner,None,,,
default,Ioc Ph A,cpSite,None,,,
default,Ioc Ph A,cpSubstat,None,,,
default,Ioc Ph A,cpSupplySubstation,None,,,
default,Ioc Ph A,cpSupplyTransformer,None,,,
default,Ioc Ph A,cpSupplyTrfStation,None,,,
default,Ioc Ph A,cpZone,None,,,
default,Ioc Ph A,cptotime,None,,,
default,Ioc Ph A,dat_src,None,,,
default,Ioc Ph A,dataExtDesc,None,,,
default,Ioc Ph A,dataExtUnit,None,,,
default,Ioc Ph A,fold_id,None,,,
default,Ioc Ph A,for_name,None,,,
default,Ioc Ph A,gnrl_modby,None,,,
default,Ioc Ph A,gnrl_modif,None,,,
default,Ioc Ph A,iSchemeStatus,None,,,
default,Ioc Ph A,iacceptblock,None,,,
default,Ioc Ph A,idir,None,,,
default,Ioc Ph A,loc_name,None,,,
default,Ioc Ph A,outserv,Parameters/,Iinst_A,use_setting,Infinity
default,Ioc Ph A,root_id,None,,,
default,Ioc Ph A,typ_id,None,,,
default,Toc Ph C,AttributeType,None,,,
default,Toc Ph C,Ipset,Parameters/,Is_C,use_setting,None
default,Toc Ph C,Ipsetr,None,,,
default,Toc Ph C,ModFrame,None,,,
default,Toc Ph C,ResetT,None,,,
default,Toc Ph C,Tadder,None,,,
default,Toc Ph C,Tpset,Parameters/,xt_C,use_setting,None
default,Toc Ph C,Trelblock,None,,,
default,Toc Ph C,Tshift,None,,,
default,Toc Ph C,cDisplayName,None,,,
default,Toc Ph C,cResetT,None,,,
default,Toc Ph C,cTadder,None,,,
default,Toc Ph C,cUserDefIndex,None,,,
default,Toc Ph C,c_sfansi,None,,,
default,Toc Ph C,c_sfiec,None,,,
default,Toc Ph C,c_type,None,,,
default,Toc Ph C,calcuse,None,,,
default,Toc Ph C,charact,None,,,
default,Toc Ph C,chr_name,None,,,
default,Toc Ph C,ciDist,None,,,
default,Toc Ph C,ciDistAll,None,,,
default,Toc Ph C,ciDistAllRoot,None,,,
default,Toc Ph C,ciDistRoot,None,,,
default,Toc Ph C,ciEarthed,None,,,
default,Toc Ph C,ciEnergized,None,,,
default,Toc Ph C,ciLater,None,,,
default,Toc Ph C,ciOutaged,None,,,
default,Toc Ph C,cminresptime,None,,,
default,Toc Ph C,cpArea,None,,,
default,Toc Ph C,cpBranch,None,,,
default,Toc Ph C,cpFeed,None,,,
default,Toc Ph C,cpGrid,None,,,
default,Toc Ph C,cpHeadFold,None,,,
default,Toc Ph C,cpMeteostat,None,,,
default,Toc Ph C,cpOperator,None,,,
default,Toc Ph C,cpOwner,None,,,
default,Toc Ph C,cpSite,None,,,
default,Toc Ph C,cpSubstat,None,,,
default,Toc Ph C,cpSupplySubstation,None,,,
default,Toc Ph C,cpSupplyTransformer,None,,,
default,Toc Ph C,cpSupplyTrfStation,None,,,
default,Toc Ph C,cpZone,None,,,
default,Toc Ph C,dat_src,None,,,
default,Toc Ph C,dataExtDesc,None,,,
default,Toc Ph C,dataExtUnit,None,,,
default,Toc Ph C,fold_id,None,,,
default,Toc Ph C,for_name,None,,,
default,Toc Ph C,gnrl_modby,None,,,
default,Toc Ph C,gnrl_modif,None,,,
default,Toc Ph C,iSchemeStatus,None,,,
default,Toc Ph C,iacceptblock,None,,,
default,Toc Ph C,idir,None,,,
default,Toc Ph C,loc_name,None,,,
default,Toc Ph C,minresptime,None,,,
default,Toc Ph C,outserv,None,,,
