asset_id,equip_no,plant_no
21023788,000002413907,GS-72716                      
84249735,000007263416,GS-780170                     
84518977,000007639575,GS-1043122                    
84416794,000007629965,GS-786905                     
10130459,000002259562,GS-909824                     
21007516,000002750380,GS-54701                      
80114074,000002728572,GS-68125                      
112388716,000009144791,GS-875248                     
112400119,000009156617,GS-876620                     
112403260,000009159173,GS-876958                     
10105797,000002787935,GS-70941                      
112607100,000009354788,GS-897398                     
112323280,000009084019,GS-868536                     
112208254,000009003566,GS-857714                     
112373318,000009126831,GS-871984                     
84662775,000007855018,GS-1117445                    
50083764,000002369054,GS-82381                      
10128407,000002749464,GS-71366                      
10029986,000002687655,GS-53699                      
82876002,000005889160,GS-336655                     
84895551,000008077905,GS-1275280                    
81639450,000002624941,GS-69744                      
81678943,000002822494,GS-94428                      
10030596,000002800279,GS-54053                      
111574265,000008705223,GS-798394                     
112185713,000009001764,GS-860391                     
60001361,000002234229,GS-65932                      
82849141,000005853355,GS-307462                     
111503512,000008656856,GS-790885                     
84513318,000007628568,GS-1037840                    
21023281,000002177944,GS-72339                      
40206515,000002694805,GS-78360                      
50061649,000002165319,GS-80791                      
50067308,000002170925,GS-63733                      
82749551,000005762887,GS-291360                     
50067633,000002119884,GS-63822                      
84421179,000007629980,GS-919369                     
50070109,000002779727,GS-81243                      
50063841,000002251678,GS-225280                     
111634991,000008752238,GS-806076                     
108938783,000008646778,GS-789211                     
50065733,000002075877,GS-63522                      
112311195,000009074972,GS-867888                     
112318926,000009081098,GS-865432                     
112415387,000009171106,GS-877449                     
112377343,000009131049,GS-874128                     
112437295,000009191534,GS-881008                     
112432421,000009185880,GS-880068                     
85154585,000008315111,GS-1406241                    
84945992,000008135046,GS-1330567                    
85308273,000008565270,GS-1480965                    
111871618,000008897992,GS-852980                     
84367738,000007350539,GS-930080                     
84356799,000007629929,GS-920400                     
84403942,000007608337,GS-955600                     
84716186,000007934165,GS-1179120                    
60000969,000002238775,GS-65690                      
60000928,000002316723,GS-65655                      
21025177,000002134951,GS-73691                      
10128643,000002262581,GS-71461                      
50070483,000002733526,GS-81281                      
50079728,000002432114,GS-81842                      
40212974,000002691796,GS-61943                      
111505510,000008658507,GS-790751                     
21005516,000002240740,GS-54530                      
111511889,000008664088,GS-1626097                    
30184525,000002406278,GS-77723                      
111807946,000008866979,GS-822204                     
111815736,000008872419,GS-823428                     
50065978,000002065353,GS-63563                      
30184441,000002402283,GS-77640                      
84350539,000007629961,GS-910801                     
83947983,000006679634,GS-566400                     
10132764,000002712896,GS-86310                      
112392312,000009147559,GS-875518                     
112351323,000009107859,GS-871460                     
112398097,000009154354,GS-876156                     
112325882,000009085894,GS-867928                     
21023705,000002157540,GS-89531                      
60000703,000002245664,GS-65455                      
112398119,000009154356,GS-876080                     
84379283,000007630066,GS-913601                     
112473875,000009227168,GS-884828                     
84723736,000007944826,GS-1188880                    
111922040,000008917810,GS-855090                     
82770620,000005797448,GS-307040                     
82844958,000005851892,GS-319920                     
50068028,000002200007,GS-63876                      
30188784,000002769418,GS-57635                      
84193527,000007255360,GS-774800                     
84574089,000007728837,GS-1082720                    
60000794,000002311149,GS-65534                      
50068221,000002112177,GS-63907                      
60001590,000002277580,GS-66093                      
84492402,000007630056,GS-1020726                    
84683349,000007884588,GS-1142080                    
40214907,000002258058,GS-62697                      
40204707,000002409436,GS-60973                      
25267019,000002458534,GS-74206                      
25267029,000002458959,GS-74215                      
10029776,000002132445,GS-53537                      
10030209,000002300517,GS-53867                      
10030217,000002300839,GS-53875                      
84934842,000008117202,GS-1315363                    
84693586,000007898450,GS-1155601                    
30061819,000002540370,GS-56745                      
30061731,000002536015,GS-56661                      
50077997,000002466512,GS-64402                      
112388722,000009144792,GS-875624                     
84438009,000007603381,GS-979520                     
84941714,000008125083,GS-1324640                    
84817924,000008004697,GS-1225280                    
112327652,000009087621,GS-869206                     
112398033,000009154295,GS-875809                     
112344061,000009101234,GS-870058                     
21025089,000002470198,GS-73606                      
50074313,000002594460,GS-63997                      
10128715,000002263537,GS-71488                      
50063847,000002251850,GS-63249                      
10030023,000002689521,GS-53731                      
112746174,000009460442,GS-907283                     
112834381,000009525496,GS-918672                     
84068639,000006886700,GS-688086                     
60001811,000002227593,GS-66264                      
50065896,000002187860,GS-63545                      
50068500,000002801329,GS-81015                      
82657564,000005570127,GS-245842                     
10030455,000002796465,GS-53980                      
50076562,000002550540,GS-64283                      
112336915,000009095706,GS-870045                     
84176425,000007052041,GS-759600                     
50063406,000002298499,GS-63189                      
50067345,000002172141,GS-63745                      
111654818,000008767857,GS-808132                     
112402514,000009158548,GS-876614                     
112403442,000009159257,GS-877240                     
50084464,000002372884,GS-64512                      
111671385,000008779797,GS-810046                     
30061609,000002110713,GS-56540                      
112353055,000009109016,GS-871584                     
112249919,000009027509,GS-862394                     
111777581,000008849114,GS-819808                     
84932630,000008113701,GS-1312720                    
60000449,000002293349,GS-65225                      
10135308,000002226799,GS-71994                      
84202099,000007263358,GS-784480                     
84570392,000007723624,GS-1079042                    
30061546,000002262417,GS-56480                      
60001074,000002241907,GS-65750                      
30061512,000002261310,GS-56446                      
10030622,000002801149,GS-54070                      
10030645,000002801496,GS-54076                      
40201857,000002787623,GS-58991                      
84996521,000008181220,GS-1348000                    
111773651,000008846783,GS-819328                     
10114728,000002268550,GS-71165                      
111525705,000008673113,GS-794150                     
112316868,000009079689,GS-868398                     
112324383,000009085777,GS-867630                     
84934818,000008117195,GS-1315600                    
111773876,000008846957,GS-819371                     
85271113,000008528717,GS-1479840                    
84904223,000008086369,GS-1286403                    
112424059,000009177551,GS-878924                     
84888017,000008073894,GS-1265840                    
111712710,000008805991,GS-814228                     
84402627,000007629960,GS-954880                     
21022603,000002534054,GS-55684                      
50075015,000002476554,GS-64104                      
84423325,000007613793,GS-968720                     
50065728,000002075753,GS-63521                      
84368080,000007629973,GS-930960                     
84118115,000006962102,GS-727201                     
83915799,000006613952,GS-493767                     
84679402,000007879814,GS-1136640-0002               
50061808,000002314596,GS-80830                      
10029474,000002309780,GS-53329                      
21025124,000002472122,GS-73640                      
21025170,000002134690,GS-73684                      
21024363,000002739413,GS-73109                      
21025347,000002462828,GS-73848                      
21002605,000002245029,GS-54260                      
50062759,000002304266,GS-80969                      
50078874,000002405796,GS-64482                      
50063810,000002250898,GS-63237                      
50067573,000002856459,GS-63802                      
50062972,000002128034,GS-63129                      
60000996,000002239719,GS-65714                      
50061219,000002596553,GS-80724                      
50060499,000002179331,GS-80572                      
112745690,000009460369,GS-909828                     
50071974,000002702774,GS-81475                      
50060560,000002383388,GS-80594                      
112317503,000009080172,GS-867390                     
50067990,000002848548,GS-63867                      
112355745,000009111369,GS-869259                     
60001160,000002280168,GS-65814                      
112454029,000009207762,GS-882450                     
112401277,000009157614,GS-876512                     
111728174,000008814242,GS-1965602                    
112239402,000009022113,GS-862061                     
112362221,000009116091,GS-872341                     
10128379,000002748670,GS-71353                      
60001876,000002229952,GS-66320                      
84101072,000006936213,GS-717841                     
112766795,000009472653,GS-911008                     
84091963,000006921254,GS-678256                     
84289050,000007263384,GS-849120                     
84289053,000007263385,GS-849122                     
50061859,000002316145,GS-80843                      
84567660,000007720035,GS-1077200                    
10029665,000002809272,GS-53454                      
84662680,000007854962,GS-1115761                    
50067580,000002856743,GS-63805                      
84118114,000006962101,GS-727200                     
111658799,000008770536,GS-808694                     
111659533,000008771182,GS-1742325                    
50082519,000002387667,GS-82202                      
112558783,000009311582,GS-893072                     
112370362,000009124126,GS-873256                     
10128282,000002746871,GS-71319                      
111672151,000008780928,GS-810260                     
84716665,000007934758,GS-1179840                    
40214392,000002570072,GS-62483                      
105336116,000008640906,GS-788423                     
112363347,000009117176,GS-870392                     
50068603,000002804963,GS-81035                      
84926939,000008108409,GS-1305360                    
40203153,000002035422,GS-59847                      
60000195,000002390975,GS-65009                      
60000376,000002290893,GS-65164                      
60300335,000002102791,GS-85263                      
82984992,000006123828,GS-392240                     
50077999,000002466602,GS-64403                      
84570390,000007723610,GS-1079041                    
30061635,000002111647,GS-56565                      
85164554,000008406200,GS-1417040                    
84228492,000007263446,GS-804404                     
10030725,000002803376,GS-54109                      
10030727,000002803498,GS-54111                      
10072421,000002273007,GS-70832                      
10030396,000002303574,GS-53946                      
50073423,000002644556,GS-81688                      
83864090,000006374753,GS-429122                     
112317620,000009080294,GS-2385840                    
112753943,000009465512,GS-910380                     
112313027,000009076727,GS-867634                     
112322110,000009082924,GS-868774                     
112332689,000009093556,GS-869388                     
111665647,000008776236,GS-807202                     
111773875,000008846956,GS-819370                     
111773873,000008846958,GS-819372                     
111773879,000008846959,GS-819410                     
30184393,000002400324,GS-77595                      
84345320,000007617327,GS-903920                     
112344046,000009101188,GS-869524                     
112590628,000009341291,GS-896500                     
112359105,000009113505,GS-870892                     
111711975,000008805482,GS-813784                     
84411942,000007624444,GS-960880                     
84903746,000008086215,GS-879552                     
84564510,000007712183,GS-1072960                    
84437489,000007610628,GS-978322                     
84164010,000007030459,GS-726883                     
112721617,000009446138,GS-906606                     
50067660,000002120648,GS-63827                      
10030175,000002299803,GS-53849                      
80100019,000002274666,GS-67930                      
21025133,000002133219,GS-73648                      
10128770,000002263911,GS-71499                      
21025075,000002469613,GS-73594                      
21024404,000002740877,GS-73135                      
21025355,000002463058,GS-73853                      
21025352,000002462909,GS-73850                      
21006388,000002744778,GS-54604                      
21025143,000002133618,GS-73658                      
10030226,000002301171,GS-53883                      
50065695,000002074831,GS-63512                      
10029401,000002307600,GS-53271                      
84710308,000007927103,GS-1161546                    
84061519,000006867452,GS-681201                     
81677221,000002387636,GS-94899                      
112735814,000009455513,GS-909142                     
50061034,000002274162,GS-80667                      
50082664,000002398885,GS-82247                      
82838364,000005814397,GS-314324                     
50070920,000002726305,GS-81353                      
84413242,000007612565,GS-961763                     
21025153,000002133959,GS-73667                      
80114628,000002730938,GS-68171                      
82599524,000005353372,GS-252141                     
111527726,000008674509,GS-794282                     
21002664,000002245355,GS-54269                      
21023446,000002521905,GS-72471                      
10030102,000002692607,GS-53792                      
50060540,000002382677,GS-80586                      
10030215,000002300747,GS-53873                      
10029232,000002818551,GS-53141                      
21002721,000002245782,GS-54279                      
84455857,000007630007,GS-909527                     
112427993,000009181594,GS-879838                     
112400726,000009157181,GS-876522                     
10114691,000002268174,GS-71153                      
84338824,000007630025,GS-897440                     
84909380,000008089754,GS-1292000                    
50000503,000002202613,GS-80449                      
50060538,000002382590,GS-80585                      
50061137,000002593763,GS-80702                      
84690862,000007894086,GS-1152000                    
80100022,000002274695,GS-67931                      
85008844,000008222520,GS-1303850                    
84702236,000007908798,GS-1163841                    
84926065,000008107329,GS-1304400                    
50068640,000002806283,GS-81041                      
82900646,000005921954,GS-356802                     
84816450,000007999690,GS-1222805                    
111576552,000008707305,GS-795443                     
84512688,000007627653,GS-1037043                    
84919739,000008101902,GS-1299601                    
84935550,000008117848,GS-1316080                    
84109002,000006947742,GS-663525                     
83945308,000006676166,GS-562800                     
83947984,000006679649,GS-566401                     
60000852,000002313461,GS-65587                      
10030386,000002303310,GS-53940                      
50074079,000002656997,GS-63969                      
84401172,000007610120,GS-953762                     
10029368,000002306652,GS-53247                      
83962325,000006703166,GS-582332                     
10029944,000002685644,GS-53660                      
50061556,000002381987,GS-80777                      
50079565,000002387976,GS-81817                      
10128329,000002747604,GS-71333                      
50061468,000002379537,GS-80751                      
50079750,000002432472,GS-81844                      
10130098,000002681243,GS-71678                      
50060573,000002383874,GS-80598                      
10106012,000002793456,GS-71039                      
10130467,000002259700,GS-71749                      
50061951,000002319458,GS-80870                      
21025134,000002133258,GS-73649                      
83976049,000006727055,GS-597122                     
84556194,000007699728,GS-1069280                    
84736555,000007963738,GS-1199522                    
84718910,000007938561,GS-1183281                    
10133013,000002701636,GS-87926                      
50080436,000002373722,GS-82109                      
111611194,000008734939,GS-803508                     
85206372,000008455645,GS-1440400                    
112810666,000009509456,GS-916654                     
112724291,000009447704,GS-907786                     
83041859,000006208211,GS-428960                     
111783802,000008852656,GS-820498                     
50078208,000002462217,GS-64424                      
40212905,000002689464,GS-61895                      
60329953,000002830208,GS-85765                      
10039702,000002272433,GS-70816                      
10038861,000002272286,GS-70811                      
30061549,000002108555,GS-56483                      
30061858,000002076433,GS-56782                      
10130153,000002682597,GS-71693                      
60305149,000002026846,GS-67237                      
40213022,000002693208,GS-61972                      
112108141,000008953830,GS-857218                     
60001784,000002337800,GS-66245                      
84593103,000007757673,GS-1101520                    
21004776,000002598247,GS-54442                      
111729258,000008815107,GS-815268                     
111573754,000008705023,GS-792869                     
112175232,000008995219,GS-857676                     
112174485,000008994294,GS-857808                     
112176428,000008996085,GS-857980                     
30061510,000002261254,GS-56444                      
112356744,000009112267,GS-871121                     
112764426,000009471238,GS-910790                     
84429103,000007625321,GS-950562                     
84558966,000007703692,GS-994883                     
50080091,000002389506,GS-81983                      
50062819,000002306054,GS-80983                      
82856174,000005861076,GS-324081                     
84490145,000007630047,GS-1018800                    
82549523,000005320550,GS-252114                     
85207963,000008458866,GS-1441282                    
85181970,000008431192,GS-1431280                    
10136012,000002466157,GS-89091                      
21025329,000002461977,GS-73831                      
10029101,000002814668,GS-53067                      
50072587,000002668646,GS-81572                      
10029481,000002309984,GS-53334                      
10029422,000002308144,GS-53285                      
84939909,000008122137,GS-1322160                    
84980256,000008174202,GS-1342721                    
40218338,000002247780,GS-63113                      
95309627,000008646120,GS-785966                     
111505100,000008658091,GS-791370                     
112343110,000009100424,GS-870070                     
112315253,000009078674,GS-868194                     
84178317,000007056646,GS-660267                     
10098678,000002273475,GS-70847                      
50075466,000002575012,GS-64165                      
84823191,000008013677,GS-1228401                    
84907859,000008088269,GS-1289040                    
111588322,000008716907,GS-800822                     
84187361,000007263440,GS-768480                     
84308041,000007264279,GS-869920                     
60000320,000002396272,GS-65114                      
84915803,000008095834,GS-1297200                    
84518975,000007639573,GS-1043120                    
84109217,000006947843,GS-665683                     
83978034,000006730762,GS-596162                     
60001819,000002227861,GS-66272                      
84934803,000008117187,GS-1315520                    
112226099,000009014212,GS-860996                     
112223984,000009012161,GS-860302                     
112723252,000009447088,GS-2982400                    
112729259,000009451358,GS-907580                     
83841337,000006323429,GS-458642                     
30061703,000002534437,GS-56633                      
50073007,000002484733,GS-81645                      
21025384,000002464280,GS-73875                      
60000604,000002321535,GS-65362                      
85070222,000008248779,GS-1368961                    
85070223,000008248780,GS-1368962                    
10135989,000002557144,GS-87740                      
85235808,000008490205,GS-1449925                    
10038162,000002272189,GS-70808                      
111644358,000008759392,GS-807474                     
111642927,000008758167,GS-793527                     
111618246,000008741124,GS-800896                     
111648862,000008762937,GS-807790                     
50067463,000002852559,GS-63769                      
10130509,000002259894,GS-71756                      
50061466,000002379456,GS-80750                      
10130474,000002259789,GS-71752                      
60322613,000002774041,GS-67446                      
50060550,000002383026,GS-80590                      
30061707,000002534666,GS-56637                      
82896547,000006223427,GS-341843                     
50062451,000002130822,GS-80920                      
83895972,000006557646,GS-512801                     
84868164,000008059106,GS-1253040                    
84898483,000008080195,GS-1278320                    
84594757,000007762094,GS-1103200                    
84206565,000007263364,GS-789522                     
84883287,000008070982,GS-1261280                    
10029900,000002135255,GS-53624                      
84736553,000007963732,GS-1199520                    
84736579,000007963747,GS-1199601                    
84736578,000007963748,GS-1199600                    
84736554,000007963740,GS-1199521                    
50061134,000002593714,GS-80701                      
84818276,000008005254,GS-1225840                    
111611190,000008734938,GS-803509                     
111613294,000008736757,GS-803185                     
60325582,000002142681,GS-67615                      
50061161,000002594535,GS-80709                      
40204157,000002423002,GS-60574                      
82833302,000005805521,GS-310640                     
30184077,000002412454,GS-77461                      
10130093,000002681101,GS-71676                      
111623391,000008744311,GS-803729                     
60325287,000002023307,GS-67542                      
85344133,000008596897,GS-1540480                    
81648346,000002681189,GS-70170                      
112700735,000009434132,GS-906476                     
111665203,000008775990,GS-809456                     
112781746,000009483171,GS-930713                     
111874189,000008899693,GS-853525                     
112769993,000009475539,GS-910289                     
112769994,000009475540,GS-910288                     
112476958,000009229981,GS-882056                     
10029762,000002132174,GS-53529                      
112023505,000008933374,GS-856212                     
112215522,000009004927,GS-2263440                    
112313495,000009077218,GS-867959                     
21007081,000002747874,GS-54657                      
50072870,000002655020,GS-81629                      
10029683,000002810034,GS-53468                      
10029985,000002687606,GS-53698                      
112807617,000009505720,GS-916412                     
81650336,000002685584,GS-70292                      
30061751,000002537015,GS-56681                      
21010307,000002216174,GS-54928                      
25267046,000002122579,GS-74228                      
10132099,000002232713,GS-71912                      
85223709,000008476852,GS-1454640                    
84518980,000007639578,GS-1043125                    
84518981,000007639579,GS-1043126                    
84518982,000007639580,GS-1043127                    
84518984,000007639582,GS-1043129                    
25266979,000002456873,GS-74176                      
84930663,000008110905,GS-1308640                    
85102645,000008266731,GS-1380001                    
50080096,000002389652,GS-81985                      
84153691,000007017896,GS-746205                     
81632654,000002562570,GS-69430                      
30061598,000002110358,GS-56530                      
10029342,000002305811,GS-53226                      
40200032,000002084031,GS-58631                      
40204526,000002846706,GS-60847                      
84820174,000008007289,GS-1226167                    
30061645,000002112049,GS-56575                      
50065754,000002184020,GS-63525                      
111728663,000008814599,GS-815208                     
60000141,000002327959,GS-64960                      
50076030,000002554299,GS-64224                      
60001579,000002277203,GS-66082                      
112369345,000009123317,GS-873094                     
84596818,000007841129,GS-1106320                    
111531328,000008676385,GS-793802                     
85370089,000008622606,GS-1567121                    
21021188,000002212796,GS-55228                      
30184022,000002410816,GS-77453                      
50062687,000002301772,GS-80951                      
10029656,000002809018,GS-53449                      
112827818,000009521310,GS-907963                     
50060517,000002180078,GS-80578                      
10030106,000002692824,GS-53796                      
21002500,000002244599,GS-54249                      
21012258,000002584636,GS-55099                      
21024735,000002158996,GS-73378                      
82900378,000005921854,GS-356002                     
60331100,000005402881,GS-205203                     
84544064,000007677717,GS-1044882                    
50079563,000002387890,GS-81816                      
50079494,000005567889,GS-245360                     
50060588,000002384314,GS-80603                      
10130087,000002680918,GS-71673                      
10130090,000002681006,GS-71674                      
10130163,000002682949,GS-71696                      
50075278,000002638652,GS-64138                      
50066760,000002857389,GS-63655                      
84867999,000008059003,GS-1216964                    
21022259,000002574156,GS-55426                      
111610523,000008734572,GS-803349                     
111615031,000008738763,GS-804206                     
111745583,000008828936,GS-816898                     
111672152,000008780927,GS-810261                     
111622351,000008743742,GS-804542                     
111665363,000008776056,GS-809375                     
111672717,000008781356,GS-809975                     
111672773,000008781384,GS-810118                     
111728697,000008814614,GS-815218                     
10106009,000002793281,GS-71036                      
84573367,000007726314,GS-1081605                    
84573371,000007726315,GS-1081608                    
111870377,000008897216,GS-853094                     
111865045,000008893634,GS-852032                     
111867520,000008895460,GS-852750                     
84699131,000007904876,GS-1161520                    
112761867,000009469781,GS-899168                     
30184382,000002399887,GS-77584                      
112361867,000009115715,GS-872026                     
60001897,000002230573,GS-66336                      
10029587,000002806788,GS-53406                      
111532812,000008677362,GS-793649                     
112342769,000009100233,GS-870470                     
84040036,000006816751,GS-660080                     
112193190,000009002454,GS-860506                     
111932603,000008918223,GS-855508                     
112195836,000009002655,GS-860472                     
83978022,000006730031,GS-599921                     
84939166,000008121530,GS-1321048                    
50078903,000002406861,GS-64486                      
111520536,000008669797,GS-793524                     
111515284,000008666252,GS-792766                     
50064919,000002078456,GS-63420                      
10128383,000002748829,GS-71356                      
10128372,000002748463,GS-71349                      
10029945,000002685720,GS-53661                      
10129694,000002740476,GS-71601                      
10029751,000002131906,GS-53521                      
112626796,000009375111,GS-898312                     
84978973,000008174183,GS-1343120                    
84931030,000008111487,GS-1309680                    
84971111,000008163966,GS-1338161                    
84950594,000008142574,GS-1334080                    
84922715,000008104334,GS-1302721                    
84922714,000008104301,GS-1302720                    
85002962,000008218026,GS-1300404                    
80123378,000002191622,GS-86931                      
81529838,000002099680,GS-52908                      
84363887,000007629934,GS-925280                     
21010811,000002217855,GS-54972                      
21023623,000002170927,GS-72588                      
84384303,000007620033,GS-940081                     
50079470,000002384814,GS-81786                      
21022231,000002572979,GS-55406                      
40213103,000002644444,GS-62024                      
10029863,000002134527,GS-53600                      
50067490,000002853406,GS-63777                      
50063815,000002251005,GS-63238                      
30184427,000002401645,GS-77626                      
82688554,000005687977,GS-263600                     
84869231,000008059948,GS-1226962                    
84861577,000008052467,GS-1249841                    
84863485,000008054650,GS-1210243                    
30062020,000002527096,GS-56938                      
112828589,000009521923,GS-918260                     
84803860,000007989173,GS-1212881                    
84803862,000007989172,GS-1212883                    
21002688,000002245513,GS-54273                      
84856734,000008049571,GS-1246800                    
84811942,000007995701,GS-1218560                    
112791219,000009490680,GS-913202                     
111731533,000008816796,GS-815620                     
10038799,000002272257,GS-70810                      
111731133,000008816541,GS-815550                     
112745692,000009460368,GS-909829                     
112196646,000009002770,GS-860508                     
50066024,000002066608,GS-63571                      
112593581,000009343393,GS-896602                     
50061550,000002381867,GS-80775                      
112363343,000009117174,GS-871770                     
21022717,000002537473,GS-55764                      
10130468,000002259729,GS-71750                      
85068975,000008247084,GS-1367362                    
111825913,000008881256,GS-824770                     
111742966,000008827202,GS-816748                     
82561808,000005320142,GS-349440                     
112334791,000009093752,GS-869412                     
10130123,000002681810,GS-71683                      
82961430,000006001812,GS-366970                     
112008377,000008928434,GS-856404                     
60001195,000002281035,GS-65834                      
10030029,000002689729,GS-53735                      
50067474,000002852908,GS-63773                      
112374575,000009128469,GS-873452                     
50082749,000002401631,GS-82275                      
112421562,000009175840,GS-878738                     
84435488,000007629981,GS-976480                     
85321102,000008576532,GS-1514723                    
85321103,000008576533,GS-1514724                    
85271119,000008528742,GS-1479842                    
111499867,000008654081,GS-1602642                    
84922155,000008103482,GS-1302400                    
40217018,000002255607,GS-62895                      
84105445,000006943472,GS-720725                     
84212300,000007263387,GS-793764                     
84334682,000007618537,GS-893600                     
60000419,000002292403,GS-65201                      
60000483,000002294695,GS-65257                      
60000514,000002317771,GS-65284                      
60001868,000002229629,GS-66312                      
84887964,000008073889,GS-1265600                    
84565671,000007714989,GS-1074481                    
84129081,000006983387,GS-734000                     
21023709,000002410983,GS-72657                      
84455860,000007630010,GS-909530                     
85333395,000008614880,GS-1560000                    
85332228,000008586170,GS-1526007                    
60001865,000002229475,GS-66309                      
60000390,000002291446,GS-65178                      
84446308,000007629985,GS-948729                     
40207433,000002671066,GS-78923                      
84088307,000006916314,GS-709043                     
84740880,000007972590,GS-1174407                    
84737484,000007964669,GS-1200240                    
21025119,000002471674,GS-73635                      
112370694,000009124260,GS-873360                     
30061647,000002112121,GS-56577                      
84188424,000007263460,GS-769280                     
112834141,000009525212,GS-918668                     
112726479,000009449918,GS-907796                     
112732232,000009453519,GS-908462                     
112737750,000009456543,GS-907762                     
84462485,000007629995,GS-993520                     
112756929,000009467411,GS-910388                     
60000823,000002312352,GS-65560                      
60307045,000002097643,GS-67316                      
21023369,000002520114,GS-72407                      
60000375,000002290860,GS-65163                      
40195526,000002793445,GS-57770                      
60001366,000002234337,GS-65935                      
84938637,000008121075,GS-1320240                    
10030451,000002796358,GS-53978                      
84940811,000008179856,GS-1346163                    
50072380,000002276474,GS-80695                      
84653453,000007840236,GS-1106560                    
50075163,000002482401,GS-64119                      
50074505,000002649065,GS-64041                      
50074657,000002583808,GS-64056                      
10030183,000002300031,GS-53855                      
112780769,000009482687,GS-912006                     
21024939,000002162756,GS-73503                      
10030573,000002799596,GS-54040                      
112119532,000008958644,GS-857050                     
111845282,000008968834,GS-851688                     
82535051,000005448826,GS-221854                     
112809780,000009508898,GS-916552                     
60000250,000002393079,GS-65051                      
111832348,000008887526,GS-849772                     
112786123,000009486382,GS-912558                     
112376440,000009130531,GS-2456408                    
112349931,000009106216,GS-869828                     
112510189,000009264656,GS-888184                     
111527492,000008674438,GS-794280                     
50061185,000002595389,GS-80715                      
112342837,000009100227,GS-870432                     
10030129,000002298356,GS-53812                      
85253719,000008510496,GS-1470324                    
112371418,000009124977,GS-873686                     
84210977,000007263374,GS-807360                     
112739802,000009457430,GS-909150                     
112354095,000009110044,GS-871518                     
83004428,000006158681,GS-404640                     
112388816,000009144900,GS-875324                     
60325477,000002769483,GS-67588                      
80114626,000002730899,GS-68170                      
60000820,000002312242,AB-65557                      
50067598,000002118807,GS-63812                      
84177942,000007056412,GS-760880                     
84111827,000006951087,GS-661125                     
84189264,000007263437,GS-770002                     
84149835,000007013323,GS-745600                     
21025391,000002464460,GS-73878                      
60000203,000002391322,GS-65015                      
21009171,000002592549,GS-54849                      
84664310,000007857864,GS-1119201                    
10028987,000002315946,GS-52994                      
84356197,000007629922,GS-918964                     
25267762,000002118990,GS-74592                      
84654379,000007846354,GS-1106404                    
84282299,000007263434,GS-843289                     
84464380,000007630001,GS-995604                     
30061630,000002111483,GS-56560                      
112449610,000009203409,GS-881840                     
112468130,000009219438,GS-884094                     
83870313,000006386731,LB-482480                     
82533477,000005191063,GS-237202                     
30061618,000002111031,GS-56548                      
84455858,000007630008,GS-909528                     
84455859,000007630009,GS-909529                     
84154242,000007018231,GS-746722                     
21021142,000002212476,GS-55219                      
21023457,000002522328,GS-72479                      
111520868,000008669964,GS-885856                     
111522441,000008671079,GS-793635                     
85332229,000008586164,GS-1526008                    
85337280,000008591122,GS-1532640                    
60000067,000002325566,GS-64908                      
50080172,000002392421,GS-82031                      
84248472,000007263414,GS-819442                     
84467097,000007630064,GS-997921                     
60001007,000002240019,GS-65721                      
50079403,000002445772,GS-81775                      
112829059,000009522195,GS-918296                     
112184544,000009001198,GS-860226                     
84975260,000008171020,GS-1340720                    
111781845,000008851516,GS-820039                     
111781847,000008851517,GS-820048                     
111781844,000008851518,GS-820038                     
111781846,000008851519,GS-820040                     
112509584,000009264076,GS-887944                     
112791215,000009490660,GS-904915                     
111921152,000008917690,GS-854979                     
112834095,000009525161,GS-3102880                    
10105828,000002788872,GS-70957                      
112737769,000009456517,GS-907763                     
111826903,000008881874,GS-823884                     
111827660,000008882699,GS-824664                     
112202935,000009003123,GS-860596                     
84897902,000008079789,GS-1278080                    
30185932,000002368237,GS-57187                      
84869243,000008059964,GS-1237281                    
50061574,000002163171,GS-80781                      
60001807,000002227445,GS-52511                      
84379071,000007630032,GS-912401                     
84373465,000007357951,GS-936482                     
84364391,000007345758,GS-925920                     
21004827,000002598603,GS-54449                      
60002965,000002179184,GS-66959                      
50080085,000002383392,GS-81979                      
60001962,000002269543,GS-66389                      
60001241,000002282678,GS-52475                      
10030408,000002303939,GS-53955                      
84914606,000008094599,GS-1296802                    
84912765,000008092834,GS-1295280                    
84076997,000007008339,GS-696412                     
21010040,000002215682,GS-54917                      
84806157,000007991564,GS-1215520                    
84858092,000008049967,GS-1247361                    
50075132,000002481218,GS-64110                      
50077965,000002465178,GS-64396                      
50074645,000002583313,GS-64054                      
50074347,000002595832,GS-64006                      
10030440,000002796100,GS-53973                      
85362207,000008615851,GS-1560647                    
21008105,000002587336,GS-54759                      
50075284,000002638888,GS-64141                      
83990027,000006802374,GS-613040                     
21021925,000002422015,GS-55330                      
112739370,000009457280,GS-909250                     
50074667,000002584266,GS-64060                      
60001226,000002282201,GS-65850                      
60001752,000002336638,GS-912926                     
60000113,000002326739,GS-64933                      
84576742,000007731803,GS-1084640                    
83942127,000006668542,GS-559120                     
84720046,000007939890,GS-1184320                    
84731568,000007958153,GS-1197760                    
84795141,000007988169,GS-1211760                    
82580560,000005318693,GS-209689                     
10029699,000002810685,GS-53480                      
112273916,000009034821,GS-862625                     
112342842,000009100266,GS-870478                     
10105774,000002787533,GS-815102                     
111523709,000008672016,GS-794030                     
84668410,000007864631,GS-1124720                    
112805460,000009503864,GS-3059281                    
112729193,000009451328,GS-907860                     
112722041,000009446401,GS-907634                     
112114317,000008956078,GS-856906                     
112679745,000009417799,GS-903462                     
