asset_id,equip_no,plant_no
40200084,000002707211,RC-86749                      
40199901,000002083329,RC-58610                      
40200013,000002083744,RC-58623                      
21003746,000002593686,RC-54355                      
21022679,000002536530,RC-55745                      
21007792,000002751774,RC-54724                      
50073262,000002737990,RC-81676                      
40198059,000002088575,RC-58228                      
40197611,000002541282,RC-58126                      
40197465,000002540572,RC-58109                      
60002483,000002110720,RC-66608                      
82569199,000005319532,RC-240804                     
84663456,000007856110,RC-1117920                    
84663463,000007856131,RC-1117923                    
84695122,000007900344,RC-1157280                    
83844438,000006328558,RC-464337                     
60002592,000002184267,RC-66711                      
84687842,000007890349,RC-1147120                    
84543439,000007675592,RC-1060244                    
84373119,000007357393,RC-935852                     
84373123,000007357397,RC-935856                     
60002412,000002108293,RC-66548                      
21011564,000002581706,RC-55046                      
84292359,000007242934,RC-852747                     
40197509,000002540837,RC-58115                      
40207945,000002349370,RC-79177                      
84688680,000007891277,RC-1148480                    
25279538,000002350573,RC-75142                      
84159840,000007024711,RC-749923                     
82292642,000002173990,RC-94711                      
60331472,000002463293,RC-70393                      
25267962,000002408313,RC-74650                      
60002516,000002111863,RC-66638                      
84838625,000008034051,RC-1239520                    
50074847,000002189086,RC-64089                      
84815922,000007998649,RC-1221526                    
84679869,000007880166,RC-1137520                    
112469643,000009220987,RC-883947                     
111642873,000008758093,RC-806928                     
83879667,000006404379,RC-493042                     
83857303,000006353044,RC-472560                     
83877918,000006402076,RC-491684                     
82834442,000005806678,RC-310321                     
111518212,000008668079,RC-792028                     
111518313,000008668121,RC-792692                     
111520204,000008669661,RC-793462                     
111520208,000008669694,RC-793060                     
111520305,000008669700,RC-793128                     
111517046,000008667363,RC-792705                     
84541474,000007673142,RC-1059361                    
112438431,000009192460,RC-880860                     
60002349,000002273196,RC-66509                      
112350722,000009107050,RC-871498                     
111584951,000008713922,RC-800323                     
10128418,000002749715,RC-71371                      
85363411,000008617347,RC-782103                     
84838404,000008033888,RC-1239280                    
84037139,000006812068,RC-653041                     
82981458,000006040495,RC-389444                     
111898563,000008987540,RC-854589                     
111869504,000008903935,RC-824012                     
81643921,000002665845,RC-69929                      
82901632,000005923291,RC-327369                     
84549847,000007690875,RC-1065281                    
83926414,000006633937,RC-543200                     
83868732,000006381247,RC-480481                     
83844747,000006328792,RC-441124                     
82295824,000002175129,RC-94672                      
111497868,000008652625,RC-790728                     
25279622,000002352670,RC-75168                      
111502082,000008655724,RC-790964                     
84379423,000007696140,RC-913850                     
84104022,000006942367,RC-689842                     
84658724,000007847560,RC-1084082                    
84318681,000007279063,RC-866005                     
25268033,000002410833,RC-74706                      
84224438,000007130551,RC-801364                     
84691807,000007895335,RC-1152734                    
85345480,000008598608,RC-781340                     
83874254,000006397054,RC-488084                     
111596633,000008723842,RC-798380                     
10029386,000002307221,RC-53261                      
111604409,000008729998,RC-802741                     
111597047,000008724263,RC-801704                     
84486816,000007581680,RC-1014564                    
112310677,000009075408,RC-867908                     
60002548,000002182861,RC-66670                      
60002549,000002182903,RC-66671                      
84679873,000007880170,RC-1137523                    
83917224,000006618617,RC-534800                     
84153686,000007017899,RC-746200                     
95335390,000008636008,RC-787694                     
111531759,000008676725,RC-794337                     
25268399,000002402382,RC-74879                      
25267923,000002121053,RC-74612                      
25275050,000002396420,RC-56196                      
84887943,000008073867,RC-883782                     
84888062,000008073909,RC-1266160                    
84930424,000008110814,RC-884162                     
112545639,000009299528,RC-892199                     
40197185,000002538406,RC-58061                      
111640765,000008756450,RC-804060                     
111648016,000008762185,RC-806654                     
111556294,000008692290,RC-794257                     
85176169,000008423030,RC-1428560                    
85176171,000008423032,RC-1428562                    
81705773,000002208747,RC-89325                      
111521296,000008670316,RC-793396                     
81681084,000002385207,RC-94463                      
84827078,000008018934,RC-1231840                    
84292351,000007242926,RC-852739                     
84176837,000007053906,RC-660893                     
40198747,000002092613,RC-58345                      
40202962,000002472876,RC-59710                      
84815929,000007998653,RC-1221600                    
84920256,000008102166,RC-883680                     
111550198,000008688444,RC-796212                     
111541998,000008682504,RC-794366                     
30189204,000002169111,RC-89450                      
40203078,000002032422,RC-59797                      
10029815,000002669877,RC-69974                      
60002556,000002183160,RC-66678                      
85202087,000008450946,RC-763252                     
111667550,000008777403,SC-801254                     
80120911,000002711072,RC-86269                      
60002332,000002272703,RC-66496                      
60002414,000002108372,RC-66549                      
111563313,000008697336,RC-797709                     
83952794,000006687932,RC-571683                     
111569840,000008701926,RC-798738                     
10029149,000002816459,RC-53100                      
84951265,000008143503,RC-1334729                    
85149622,000008308071,RC-1401604                    
112395252,000009150486,RC-876163                     
112333750,000009092792,RC-869478                     
84734532,000007961339,RC-1198721                    
112401463,000009157864,RC-876660                     
111873250,000008899079,RC-853437                     
84899402,000008081604,RC-1279760                    
111683363,000008787506,RC-811369                     
111675665,000008783257,RC-810510                     
84900556,000008082429,RC-883676                     
40199253,000002532618,RC-58468                      
84893002,000008075692,RC-1270320                    
84222129,000007129239,RC-799765                     
84898516,000008080247,RC-1278480                    
84839724,000008034726,RC-1240322                    
111509028,000008661439,RC-790072                     
81651436,000002691429,RC-70350                      
50062379,000002312257,RC-80910                      
85106899,000008272941,RC-1378328                    
50073966,000002642260,RC-63944                      
50073957,000002642001,RC-63942                      
40207721,000002344893,RC-79065                      
84932369,000008113251,RC-883612                     
84680922,000007881262,RC-1125449                    
84687559,000007890075,RC-1146560                    
85154530,000008315054,RC-679258                     
112456531,000009209598,RC-882608                     
111625181,000008745426,RC-805184                     
111552264,000008689510,RC-796708                     
112501104,000009254179,RC-886492                     
112514802,000009270196,RC-888724                     
10029524,000002804642,RC-53361                      
81632403,000002611005,RC-69398                      
112554185,000009307375,RC-892624                     
112467057,000009218522,RC-879465                     
40214322,000002567868,RC-62475                      
112464006,000009216009,RC-883031                     
112540028,000009293293,RC-891322                     
112540030,000009293248,RC-891318                     
84930244,000008110745,RC-884046                     
84944193,000008132090,RC-1321059                    
84394055,000007390187,RC-916571                     
84894067,000008076024,RC-1272560                    
111536682,000008680055,RC-792577                     
84714065,000007932170,RC-1175842                    
111518265,000008668081,RC-791906                     
84544708,000007682764,RC-1005211                    
111526085,000008673357,RC-794274                     
25268508,000002405517,RC-55884                      
82544886,000005320869,RC-95440                      
84717144,000007935565,RC-1180240                    
82590616,000005333643,RC-214647                     
60002575,000002183769,RC-66697                      
40207986,000002350500,RC-79198                      
40198661,000002092061,RC-58329                      
50070300,000002046899,RC-81263                      
84556355,000007699932,RC-1069201                    
50064353,000002085372,RC-63324                      
10128538,000002261002,RC-71417                      
10030706,000002802908,RC-54100                      
21023568,000002170157,RC-72549                      
50077161,000002542318,RC-64333                      
83837033,000006317815,RC-444806                     
83837038,000006317820,RC-444811                     
84697518,000007902903,RC-1159600                    
40207169,000002352568,RC-78720                      
50066056,000002067620,RC-63585                      
30185746,000002789655,RC-77785                      
84873988,000008064258,RC-1256640                    
112547124,000009300599,RC-891863                     
112535043,000009289157,RC-890816                     
84533592,000007661069,RC-1053040                    
82770915,000005797484,RC-307364                     
84154567,000007018601,RC-747280                     
84154571,000007018595,RC-747284                     
112337070,000009095772,RC-869976                     
84481892,000007572697,RC-1010640                    
112191843,000009002351,RC-860654                     
112325235,000009085654,RC-868934                     
50080101,000002389851,RC-81989                      
112355603,000009111304,RC-871532                     
112403023,000009158809,RC-876384                     
84114964,000006958097,RC-724160                     
112365014,000009119346,RC-871243                     
112363591,000009117912,RC-2458080                    
50062960,000002127678,RC-63126                      
85163959,000008405507,RC-1416008                    
85209571,000008460955,RC-1443121                    
40203941,000002859102,RC-60418                      
40204075,000002420674,RC-60522                      
84108584,000006947357,RC-721448                     
82978236,000006028544,RC-383920                     
82921001,000006036318,RC-387761                     
82874803,000006242071,RC-332571                     
112392187,000009147488,RC-875439                     
111663876,000008774837,RC-809311                     
50074451,000002584923,RC-69867                      
83947281,000006685459,RC-569840                     
112392627,000009147687,RC-875459                     
84506784,000007620094,RC-1034484                    
112385412,000009141440,RC-874955                     
10029419,000002308074,RC-53283                      
111496088,000008651211,RC-789992                     
111501999,000008655610,RC-790642                     
111499444,000008653608,RC-790802                     
84469649,000007552375,RC-1000326                    
83837037,000006317819,RC-444810                     
84242759,000007155953,RC-815040                     
84466878,000007549934,RC-997680                     
81632631,000002612856,RC-69425                      
10029364,000002306526,RC-53244                      
110828152,000008647209,RC-789775                     
84449097,000007527939,RC-953287                     
82902639,000005924274,RC-358320                     
84397372,000007394604,RC-950081                     
84571497,000007724542,RC-1080000                    
112364318,000009118797,RC-872658                     
112349824,000009106180,RC-870671                     
84044763,000006825294,RC-665520                     
84547557,000007687244,RC-1063441                    
111734903,000008819753,RC-815896                     
40204567,000002848002,RC-60876                      
111853448,000008891729,RC-851927                     
83908754,000006600406,RC-527201                     
111819547,000008876478,RC-823811                     
60322823,000002149964,RC-67492                      
40217168,000002277862,RC-62971                      
40196247,000002116574,RC-57868                      
40196196,000002798279,RC-57860                      
40200364,000002490455,RC-58755                      
40196611,000002119657,RC-57947                      
40196569,000002119141,RC-57935                      
60002481,000002110652,RC-66606                      
60002571,000002183647,RC-66693                      
40204015,000002418734,RC-60479                      
84888075,000008073917,RC-806628                     
84930923,000008111384,RC-1309201                    
84812137,000007996004,RC-1218960                    
60002411,000002108254,RC-66547                      
84580543,000007736798,RC-1087840                    
84268807,000007420211,RC-810983                     
84340669,000007313461,RC-897803                     
30185826,000002793452,RC-77827                      
84879976,000008067911,RC-1259041                    
30187012,000002779315,RC-57364                      
60002049,000002270778,RC-66421                      
50061946,000002319330,RC-80869                      
30187168,000002194633,RC-86467                      
25267314,000002418426,RC-74451                      
40199367,000002534486,RC-58506                      
25275942,000002357980,RC-75042                      
111643395,000008758418,RC-807028                     
84812376,000007996153,RC-1219280                    
40219293,000002570422,RC-88747                      
40207814,000002346684,RC-79110                      
50069092,000002499686,RC-81103                      
60002321,000002272380,RC-66488                      
10030055,000002690950,RC-53759                      
60002560,000002183295,RC-66682                      
10135442,000002227743,RC-71996                      
30185906,000002367301,RC-57167                      
10131832,000002229352,RC-71828                      
40219766,000002676961,RC-80144                      
25275758,000002074608,RC-74968                      
50076874,000002412868,RC-64298                      
40197029,000002123230,RC-58036                      
60026900,000002199973,RC-85181                      
40204892,000002415047,RC-61093                      
40202812,000002468173,RC-59608                      
60026116,000002197551,RC-85159                      
10128308,000002747362,RC-71328                      
40196920,000002122455,RC-58016                      
10105944,000002791694,RC-71006                      
60300348,000002102988,RC-85271                      
21013196,000002210335,RC-55163                      
40202897,000002470741,RC-59663                      
40198950,000002093520,RC-58372                      
25267436,000002117724,RC-74567                      
40196555,000002118803,RC-57925                      
25266157,000002132562,RC-74005                      
40222996,000002399401,RC-88713                      
111526770,000008673798,RC-792250                     
112072953,000008938563,RC-856546                     
40208388,000002658905,RC-79395                      
50080108,000002390153,RC-81996                      
81710092,000002202127,RC-89397                      
111646604,000008761545,RC-807573                     
111645516,000008760391,RC-805341                     
111644769,000008759796,RC-807177                     
84529797,000007657217,RC-1032330                    
85095199,000008262081,RC-1378324                    
111547776,000008687075,RC-795587                     
111508616,000008661202,RC-791790                     
112353665,000009109595,RC-870116                     
83974276,000006722081,RC-594800                     
112200356,000009003050,RC-857667                     
111922438,000008917875,RC-854702                     
84723706,000007944785,RC-1188722                    
84303035,000007255358,RC-862720                     
10028941,000002315111,RC-52973                      
10030593,000002800174,RC-54051                      
40207915,000002348618,RC-79159                      
10030714,000002803105,RC-54104                      
82759388,000005777451,RC-298001                     
83858767,000006355711,RC-456345                     
84168157,000007034900,RC-694187                     
21003194,000002247121,RC-54310                      
82562041,000005319133,RC-225771                     
82575218,000005319212,RC-297618                     
84427535,000007445516,RC-972885                     
84208516,000007114122,RC-791360                     
40203038,000002030342,RC-59765                      
111625178,000008745427,RC-804687                     
21008565,000002589501,RC-54800                      
10030652,000002801837,RC-54081                      
60025503,000002232380,RC-84921                      
40203030,000002030251,RC-59763                      
30185884,000002366492,RC-57147                      
40202088,000002074584,RC-59159                      
85170355,000008414480,RC-1422320                    
83878569,000006402688,RC-492164                     
84541158,000007672754,RC-1001853                    
84322606,000007288129,RC-883683                     
111597008,000008724250,RC-801359                     
60322662,000002776573,RC-67458                      
40208440,000002660602,RC-79429                      
40207933,000002349131,RC-79171                      
40208023,000002282118,RC-79224                      
21003772,000002593916,RC-54359                      
84307614,000007263465,RC-869120                     
60327830,000002636336,RC-87984                      
10029108,000002814882,RC-53071                      
81680046,000002379524,RC-94418                      
82514443,000002254865,RC-95321                      
10135331,000002696407,RC-70485                      
30062073,000002528377,RC-56960                      
60002254,000002271668,RC-66454                      
60002484,000002110752,RC-66609                      
40208534,000002663315,RC-79476                      
25275152,000002399783,RC-56260                      
60002048,000002270732,RC-52532                      
50080112,000002390317,RC-82000                      
85320251,000008575921,RC-1514320                    
111875755,000008900555,RC-853173                     
60327786,000002646436,RC-85651                      
60331500,000006265906,RC-94449                      
82907544,000005936360,RC-363442                     
40201883,000002788545,RC-59007                      
111699046,000008797202,RC-812676                     
111502801,000008656275,RC-791163                     
85312346,000008568444,RC-1477444                    
10029308,000002304630,RC-53197                      
10135898,000002681182,RC-54137                      
40214884,000002565288,RC-62688                      
40207198,000002353380,RC-78739                      
40208507,000002662559,RC-79466                      
40208500,000002662433,RC-79463                      
40207791,000002346357,RC-79102                      
40203906,000002858034,RC-60395                      
40204447,000002843914,RC-60787                      
40203692,000002293409,RC-60258                      
40208140,000002284094,RC-79285                      
40208357,000002287438,RC-79382                      
60002036,000002270511,RC-66414                      
84574523,000007729317,RC-1080908                    
111800042,000008861355,RC-2056403                    
84902401,000008085037,RC-1285122                    
111624541,000008744984,RC-804840                     
111624544,000008744983,RC-804841                     
40206466,000002365148,RC-817718                     
10029874,000002134783,RC-53609                      
85126224,000008283145,RC-1389280                    
112352341,000009108312,RC-871331                     
40202038,000002073252,RC-59121                      
111530028,000008678900,RC-793446                     
40199423,000002535399,RC-58525                      
81680051,000002379707,RC-94423                      
111622928,000008744272,RC-804808                     
111603008,000008728792,RC-802070                     
111625450,000008745605,RC-805174                     
111625411,000008745617,RC-804075                     
80118165,000002719003,RC-68425                      
84902164,000008084605,RC-883760                     
60325157,000002152880,RC-52603                      
84870277,000008061320,RC-1253683                    
40197212,000002539139,RC-58077                      
82514426,000002254441,RC-95276                      
84539155,000007670470,RC-1058000                    
60327612,000002700659,RC-86609                      
84516713,000007636150,RC-1040960                    
84425897,000007442023,RC-970800                     
83012900,000006169133,RC-382641                     
84282538,000007214051,RC-843440                     
111702898,000008799416,RC-813171                     
111632650,000008750356,RC-805918                     
111830811,000008886351,RC-848206                     
111868172,000008895984,RC-851960                     
84932650,000008113715,RC-884110                     
60002457,000002109691,RC-66582                      
60002459,000002109776,RC-66584                      
84900436,000008082393,RC-884128                     
82753751,000005769674,RC-293840                     
83945643,000006714842,RC-591600                     
85299745,000008557869,RC-1500720                    
85299800,000008557895,RC-1500881                    
85300521,000008558460,RC-776869                     
112333830,000009092862,RC-869354                     
83926608,000006634073,RC-508731                     
83956772,000006697280,RC-573683                     
83904769,000006594536,RC-860866                     
111615029,000008738668,RC-803510                     
111615564,000008738606,RC-803872                     
111621749,000008743406,RC-804902                     
111621779,000008743412,RC-804522                     
112282686,000009044602,RC-863928                     
112282687,000009044604,RC-863932                     
111802428,000008862949,RC-822256                     
60327025,000002662388,RC-85385                      
40218348,000002248000,RC-63118                      
60002211,000002271568,RC-66440                      
82629487,000005467599,RC-224801                     
60005105,000002186586,RC-83852                      
111640595,000008756370,RC-806071                     
84126073,000006976559,RC-672408                     
83946125,000006677638,RC-563523                     
111609851,000008734121,RC-803421                     
50082522,000002387823,RC-82203                      
60327088,000002136964,RC-85403                      
30187171,000002784889,RC-57425                      
50084788,000002115543,RC-64571                      
40203472,000002287661,RC-60086                      
83958098,000006698143,RC-578561                     
85317393,000008574132,RC-1512080                    
40204071,000002420557,RC-60519                      
60002209,000002184371,RC-87234                      
84798136,000007988489,RC-1212243                    
112312764,000009076445,RC-867984                     
50064637,000002209699,RC-63366                      
112546122,000009299851,RC-887832                     
112546132,000009299861,RC-887828                     
112546040,000009299856,RC-887838                     
111518216,000008668100,RC-792842                     
40207881,000002348147,RC-79147                      
85058389,000008244947,RC-1364722                    
84195282,000007089357,RC-776640                     
112515334,000009270589,RC-888672                     
112442308,000009197006,RC-881202                     
112442272,000009196966,RC-881477                     
112475296,000009228063,RC-884620                     
40200339,000002088081,RC-58742                      
10030028,000002689678,RC-53734                      
40206804,000002744184,RC-78515                      
112382846,000009138444,RC-874659                     
84527204,000007653145,RC-1016322                    
102399029,000008635534,RC-787326                     
112290435,000009059406,RC-865772                     
112290446,000009059399,RC-865859                     
82633626,000005480324,RC-225851                     
60002464,000002109970,RC-66589                      
111591178,000008719552,RC-801310                     
85294583,000008553130,RC-1496652                    
85294698,000008553227,RC-1492887                    
85333629,000008587379,RC-1527440                    
112486766,000009239512,RC-926780                     
112470842,000009222542,RC-884365                     
111629589,000008748578,RC-805532                     
84099451,000006933871,RC-670413                     
84133891,000006989702,RC-738400                     
84034942,000006809957,RC-656960                     
112482159,000009233941,RC-2665682                    
112609905,000009357635,RC-897614                     
111820257,000008876972,RC-824333                     
84151277,000007014828,RC-647207                     
84290084,000007239601,RC-850320                     
111613426,000008736892,RC-803897                     
111613453,000008736900,RC-803119                     
111621752,000008743430,RC-804904                     
85328657,000008582979,RC-1522321                    
50065104,000002578694,RC-63447                      
111590887,000008719379,RC-800848                     
30187338,000002187707,RC-86796                      
40219417,000002219185,RC-80091                      
50080049,000002382079,RC-81954                      
50072171,000002710071,RC-81503                      
83974763,000006723194,RC-595440                     
85318143,000008574663,RC-1512800                    
112293868,000009056458,RC-865588                     
10100473,000002275111,RC-70896                      
60002380,000002273642,RC-66523                      
84168145,000007034925,RC-694175                     
111596977,000008724247,RC-801920                     
84711243,000007928159,RC-1171440                    
84345073,000007318792,RC-902880                     
111802410,000008862940,RC-822201                     
60002465,000002110013,RC-66590                      
84679877,000007880178,RC-1137526                    
84044767,000006825298,RC-665524                     
112310686,000009075404,RC-867907                     
111564394,000008698207,RC-797910                     
104850926,000008639581,RC-787893                     
104850896,000008639583,RC-787888                     
50070974,000002493335,RC-81358                      
85209460,000008460934,RC-1442960                    
82907555,000005936367,RC-363446                     
85288802,000008546920,RC-1491441                    
84046824,000006827877,RC-658167                     
84272024,000007199548,RC-830323                     
84682609,000007883127,RC-1140800                    
30186968,000002777104,RC-57337                      
50067012,000002570743,RC-63699                      
25266001,000002128496,RC-73922                      
25274992,000002347906,RC-56173                      
82966678,000006024587,RC-370002                     
84279796,000007210501,RC-840801                     
30187364,000002364766,RC-57539                      
50063218,000002592203,RC-63162                      
40199419,000002535250,RC-58522                      
112375206,000009128877,RC-872309                     
83917326,000006618712,RC-534960                     
10135443,000002227772,RC-71997                      
84108597,000006947372,RC-721461                     
83858750,000006355705,RC-456328                     
83858760,000006355717,RC-456338                     
40218295,000002489952,RC-63085                      
83943280,000006671084,RC-560001                     
85345487,000008598618,RC-781347                     
112375194,000009128874,RC-872297                     
40199842,000002082903,RC-58598                      
85154714,000008315217,RC-1406720                    
40208167,000002284490,RC-79298                      
40202685,000002045555,RC-59530                      
10029974,000002687158,RC-53689                      
40205238,000002402482,RC-61334                      
84502098,000007610638,RC-1029600                    
40207765,000002345778,RC-79087                      
40208314,000002286579,RC-79363                      
84158219,000007021226,RC-749600                     
83050552,000006219681,RC-440641                     
84737365,000007964620,RC-1199920                    
50066283,000002182097,RC-63615                      
111603278,000008728940,RC-802609                     
111595974,000008723378,RC-801784                     
111594623,000008722456,RC-801621                     
111605474,000008730902,RC-802850                     
40209574,000002654062,RC-79718                      
10030687,000002701870,RC-87931                      
83869487,000006383100,RC-481280                     
112318744,000009080982,RC-868498                     
84173792,000007049356,RC-691442                     
82581105,000005318575,RC-245365                     
50080120,000002390861,RC-82005                      
82633545,000005479171,RC-223443                     
40202661,000002044760,RC-59509                      
111878947,000008902103,RC-853729                     
85102646,000008266834,RC-1380002                    
81626564,000002594526,RC-69132                      
111902975,000008909552,RC-854633                     
84152685,000007017294,RC-703205                     
112382034,000009137644,RC-873398                     
84571956,000007724930,RC-1080400                    
81632626,000002612631,RC-69420                      
111752805,000008833537,RC-816967                     
85233933,000008488327,RC-1442802                    
111916924,000008916719,RC-854827                     
40202233,000002476146,RC-59248                      
85018169,000008228140,RC-1323125                    
112358443,000009113010,RC-871099                     
111520969,000008670121,RC-793082                     
111521456,000008670392,RC-793365                     
85352792,000008606668,RC-1532890                    
85337511,000008606666,RC-1532888                    
85352762,000008606658,RC-1553044                    
21011291,000002580018,RC-55015                      
82667373,000005593261,RC-254002                     
85292285,000008550198,RC-1494800                    
85361283,000008615157,RC-1553206                    
85294530,000008553064,RC-1496722                    
111622864,000008744246,RC-804822                     
60327096,000002706443,RC-86738                      
112377704,000009131321,RC-873559                     
84812204,000007996067,RC-1219121                    
83861899,000006364193,RC-475600                     
83849462,000006338317,RC-467763                     
83858755,000006355723,RC-456333                     
84368488,000007351029,RC-931050                     
83870584,000006387106,RC-482560                     
60002536,000002182414,RC-66657                      
111692742,000008794146,RC-812340                     
111699051,000008797209,RC-804039                     
85303678,000008561422,RC-1503364                    
111626869,000008746598,RC-805427                     
84739739,000007968245,RC-1202722                    
40209572,000002654016,RC-79717                      
60307035,000002097247,RC-67309                      
10128673,000002699699,RC-87885                      
60002255,000005321011,RC-240962                     
40203072,000002032193,RC-59793                      
111667296,000008777293,RC-809297                     
84899602,000008081730,RC-898526                     
111654542,000008767629,RC-807991                     
111587302,000008716307,RC-800751                     
84166515,000007033120,RC-752405                     
84294652,000007245637,RC-856161                     
83947942,000006679615,RC-566240                     
83888456,000006470700,RC-504160                     
50064050,000002117254,RC-63287                      
60001875,000002229907,RC-66319                      
40208508,000002662615,RC-79467                      
10029361,000002306397,RC-53241                      
10128535,000002260928,RC-71415                      
50070390,000002729798,RC-81272                      
81624115,000002580470,RC-69000                      
81650812,000002687860,RC-70304                      
83854340,000006347269,RC-470400                     
40208386,000002658812,RC-79393                      
60002422,000002108415,RC-66550                      
82679284,000005675444,RC-260324                     
60327101,000002706394,RC-86737                      
84798132,000007988485,RC-1212240                    
84798169,000007988503,RC-1212320                    
40196337,000002117009,RC-57881                      
60002478,000002110558,RC-66603                      
60002551,000002182980,RC-66673                      
30184247,000002798272,RC-77511                      
30184288,000002800229,RC-77525                      
50065353,000002230084,RC-63473                      
60327106,000002706348,RC-86736                      
60002344,000002273161,RC-66508                      
40196338,000002117052,RC-57882                      
60026906,000002200225,RC-85187                      
111698093,000008796709,RC-812584                     
112338662,000009097070,RC-869744                     
84166511,000007033116,RC-752401                     
84197907,000007091588,RC-780400                     
82854900,000005859491,RC-323042                     
84751950,000007976661,RC-1206240                    
84806288,000008093120,RC-1215762                    
60002581,000002183918,RC-66701                      
84041654,000006817904,RC-662160                     
84039486,000006816184,RC-659363                     
84284610,000007226839,RC-844720                     
84023694,000006798722,RC-645921                     
25279626,000002715115,RC-86359                      
25268007,000002409754,RC-74681                      
112517036,000009272760,RC-889292                     
112511481,000009266892,RC-887736                     
112511625,000009266942,RC-885183                     
112516906,000009272646,RC-888845                     
84888462,000008074220,RC-884050                     
80123618,000002658000,RC-87016                      
111899858,000008908233,RC-854254                     
112576896,000009328932,RC-894590                     
112512654,000009267260,RC-888396                     
84592739,000007754478,RC-1101120                    
30187343,000002188191,RC-86813                      
50069843,000002051410,RC-81209                      
40202785,000002467566,RC-59596                      
111628470,000008747656,RC-804276                     
50064523,000002206434,RC-63355                      
111631635,000008749806,RC-805203                     
111635888,000008752576,RC-806439                     
111630506,000008749173,RC-805085                     
111630521,000008749180,RC-805541                     
50070583,000002034555,RC-81288                      
81637223,000002452147,RC-69674                      
81670756,000002767811,RC-88600                      
25275074,000002397259,RC-56213                      
40204028,000002419169,RC-60489                      
40206037,000002755850,RC-78036                      
40208473,000002661704,RC-79450                      
84169722,000007038825,RC-654971                     
83877628,000006401740,RC-490963                     
112505608,000009258525,RC-887748                     
112348932,000009105541,RC-870675                     
84169718,000007038821,RC-654967                     
40208315,000002286612,RC-79364                      
112624772,000009373458,RC-899577                     
84898739,000008080362,RC-884160                     
85303687,000008561390,RC-1503371                    
84482581,000007573289,RC-1011120                    
84340673,000007313465,RC-897807                     
83873199,000006394386,RC-486405                     
40202924,000002471863,RC-59687                      
112506496,000009259013,RC-887396                     
84099443,000006933865,RC-670405                     
84044742,000006825280,RC-665361                     
83847892,000006335893,RC-413204                     
81711720,000002197609,RC-89434                      
84930476,000008110869,RC-883587                     
84684131,000007885589,RC-1143200                    
84322828,000007288291,RC-595212                     
84340681,000007313473,RC-897815                     
40218301,000002490185,RC-63089                      
112350723,000009107053,RC-871494                     
40208628,000002665912,RC-79528                      
80120034,000002709345,RC-68655                      
25267381,000002421177,RC-74515                      
25268253,000002090205,RC-74803                      
40207869,000002347911,RC-79141                      
84864493,000008055127,RC-1250565                    
84775295,000007982876,RC-1208480                    
112348935,000009105542,RC-870665                     
50082471,000002442950,RC-88269                      
40203797,000002854454,RC-60317                      
25274966,000002346818,RC-56147                      
82877950,000005892112,RC-338401                     
21005080,000002238611,RC-54472                      
30186919,000002504371,RC-57323                      
40202086,000002074513,RC-59157                      
60002180,000002271357,RC-66434                      
84908606,000008089033,RC-1290480                    
30185886,000002366566,RC-57149                      
103717327,000008637892,RC-781943                     
60002515,000002111832,RC-66637                      
84340665,000007313454,RC-897799                     
84099447,000006933876,RC-670409                     
40208097,000002283604,RC-79270                      
112420357,000009174641,RC-878595                     
84154604,000007018797,RC-747208                     
84070613,000006888737,RC-691122                     
112176991,000008996830,RC-857735                     
112431719,000009185027,RC-880030                     
84211428,000007119862,RC-793600                     
112296060,000009060126,RC-865832                     
112381106,000009136669,RC-874384                     
84929990,000008110555,RC-884120                     
40206284,000002359959,RC-78194                      
112084684,000008944537,RC-856934                     
40200098,000002084596,RC-58647                      
84698614,000007904101,RC-1160882                    
84804034,000007989396,RC-1213360                    
111857213,000008892142,RC-852158                     
40207619,000002343696,RC-79036                      
82874807,000005887000,RC-332575                     
84303284,000007255817,RC-863047                     
111673178,000008781658,RC-809707                     
83054705,000006245397,RC-446725                     
40207821,000002346879,RC-79115                      
111579438,000008709247,RC-798238                     
111532033,000008676980,RC-793862                     
111580209,000008709936,RC-798451                     
112517437,000009273148,RC-888790                     
112455877,000009209392,RC-881902                     
112481827,000009233577,RC-885318                     
40208572,000002663946,RC-79488                      
85353437,000008607444,RC-1553683                    
40214721,000002559189,RC-62611                      
50066902,000002862998,RC-63686                      
40206939,000002748432,RC-78598                      
50061871,000002316836,RC-80848                      
50065522,000002234954,RC-63488                      
40214292,000002566614,RC-62465                      
50065703,000002075072,RC-63514                      
84895384,000008077550,RC-1275200                    
84017812,000006790949,RC-639280                     
84938140,000008120567,RC-1319600                    
111614803,000008738089,RC-800852                     
112293515,000009054312,RC-865403                     
112296839,000009061811,RC-865944                     
112294704,000009058536,RC-865957                     
111680836,000008785868,RC-810889                     
82906685,000005929895,RC-362322                     
111675246,000008782846,RC-809727                     
111675226,000008782851,RC-809725                     
10128664,000002262832,RC-71467                      
112365945,000009120034,RC-872756                     
84024839,000006799405,RC-647441                     
112318003,000009080651,RC-868481                     
84543435,000007675588,RC-1060240                    
111541987,000008682500,RC-794369                     
111628449,000008747633,RC-799349                     
83843887,000006327826,RC-464000                     
111550223,000008688431,RC-792849                     
111550241,000008688435,RC-796669                     
111550193,000008688460,RC-792914                     
111550246,000008688428,RC-794348                     
111542005,000008682547,RC-794368                     
112358601,000009113065,RC-871873                     
111502802,000008656274,RC-791168                     
112175311,000008995216,RC-857935                     
112316790,000009079649,RC-867617                     
112385682,000009141686,RC-873648                     
104850914,000008639568,RC-787889                     
